county,constituency,ward,station,source,source_date
THARAKA - NITHI,THARAKA,CHIAKARIGA,NKARINI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,KAMWANKI SDA CHURCH,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,GACERAKA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,KANYANGE SOLAR PUMP,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,NYAKINJERU PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,MUTONGA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,CHIAKARIGA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,CHIAKARIGA GIRLS HIGH SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,MATIRI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,MBACACA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,KOMBO PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,NTURIA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,KARUGUYUNI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,KITHAGA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,MAWENI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,KIJEGE PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,MUTARANGA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,KAMBOGO NURSERY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,CHANGA NURSERY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,NGAINI NURSERY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,KAMANYAKI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,NDARUNI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,KAMURIGE PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,KAMUKUI PRIMARY SCHOOL.,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,KAMARANDI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,GIAMPONDO EAPC CHURCH,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,UTURINI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,GAKAME PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,MITONGORO NURSERY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,KIERERA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,KANTHAKAME PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,GAKUYU PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,KATHANDENI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,KIUNGU NURSERY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,KATHITHINI NURSERY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,GANCABI NURSERY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,MURAKIBURU NURSERY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,KIAMAIRI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,GAKURUNGU PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,GAKURUNGU MARKET,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,KAMARIRU PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,MUTHITWA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,MATAGATANI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,IKUMBU PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,GACHAINE PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,RWAKARAI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,MPUNJA NURSERY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,CHIAKARIGA,KITHUKIONI MARKET,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,KANYAGA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,RUKENYA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,KITHIORI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,NKURURUNI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,KAARANI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,MAKOMANGO PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,RWAKINANGA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,MWERERA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,GACIGONGONI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,KAGUUMA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,IRURUMA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,KAMATARA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,MUTUGUNI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,KANYURU MARKET,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,RIAKAUGI NURSERY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,MARIMANTI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,GATUNGA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,KAIGA KAMWE PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,NKUNDI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,IGUMO PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,KATHITHINI MARKET,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,NTHAARA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,GIKUU KIA NDIA MARKET,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,KATHIGU NURSERY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,KAMATUNGU PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,MARIMANTI MARKET,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,NKOMARUPRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,MARIMANTI YOUTH POLYTECHNIC,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,NKUNYINI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,MARIMANTI GIRLS HIGH SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,NTUJIA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,KASARANI MARKET,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,KAROCHO PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,IBOTE PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,GITURI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,KINYINGIRI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,NGONYA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,KAONGONI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,KIARUNI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,TURIMA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,KITHUNGURI MARKET,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,GAKUNGUGUNI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,MUNANDANI MARKET,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,EAPC ITHANGA CHURCH,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,SOKO MJINGA MARKET,IEBC registration centres page,2026-05-21
THARAKA - NITHI,THARAKA,MARIMANTI,KAIGA KAMWE (KARUUGA )MARKET,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KAPOMBOI,KATUKE ADC FARM,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KAPOMBOI,KAPOMBOI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KAPOMBOI,SOY-MINING PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KAPOMBOI,MARINDA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KAPOMBOI,KOBOS PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KAPOMBOI,KAPSITWET PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KAPOMBOI,LIYAVO PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KAPOMBOI,MISANGA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KAPOMBOI,KITALE NDOGO PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KAPOMBOI,NAMANJALALA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KAPOMBOI,MISEMWA NURSERY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KAPOMBOI,LURARE PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KAPOMBOI,ST.EMMANUEL PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KAPOMBOI,MUGEIYOT PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KAPOMBOI,NDALALA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KAPOMBOI,MWANGAZA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KAPOMBOI,NAMANDALA ADC PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KAPOMBOI,ZEA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KWANZA,AMUKA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KWANZA,GOSETA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KWANZA,PENGI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KWANZA,SARURA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KWANZA,BWAYI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KWANZA,NGENY PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KWANZA,METEITEI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KWANZA,MAMA MESA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KWANZA,GIDEA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KWANZA,MARIDADI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KWANZA,LUNYU PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KWANZA,MUKUYUNI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KWANZA,KOROSIOT PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KWANZA,KWANZA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KWANZA,MAKHONGE PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KWANZA,BISHOP MUGE SECONDARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KWANZA,KIPSOEN PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KWANZA,KARAUS PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KWANZA,MLIMA REHEMA NURSERY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KWANZA,MIREMBE PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KWANZA,KIPKORIONY PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KEIYO,MUTUA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KEIYO,KOROSS PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KEIYO,LUUYIA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KEIYO,SIAMBE PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KEIYO,MULIMANI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KEIYO,KOLONGOLO PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KEIYO,KIPTUIMET PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KEIYO,BIKETI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KEIYO,KEESE PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KEIYO,MUUNGANO PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KEIYO,BONDENI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KEIYO,DR NOAH WEKESA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KEIYO,MARAMU PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KEIYO,KAPKOI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,KEIYO,NASIANDA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,BIDII,SECTION SIX PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,BIDII,KITALE WATER WORKS /POMBO PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,BIDII,MAKUNGA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,BIDII,LESSOS PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,BIDII,KITALE GIRLS SECONDARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,BIDII,KITALE RAILWAYS STATION,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,BIDII,BIDII PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,KWANZA,BIDII,MAZIWA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,CHEPCHOINA,NJORO PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,CHEPCHOINA,KASHABER NURSERY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,CHEPCHOINA,NAI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,CHEPCHOINA,MWAMBA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,CHEPCHOINA,CHEBEREM PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,CHEPCHOINA,SUAM CUSTOMS CENTRE (KAPTEGA),IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,CHEPCHOINA,SUAM PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,CHEPCHOINA,CHEPCHOINA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,CHEPCHOINA,MALIKI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,CHEPCHOINA,ROBINSON NURSERY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,CHEPCHOINA,KAYOS PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,CHEPCHOINA,KIETIKEI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,CHEPCHOINA,KORONGA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,CHEPCHOINA,ANDERSEN PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,CHEPCHOINA,NAUYABONG PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,CHEPCHOINA,LUTASO PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,CHEPCHOINA,CHERUBAI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,CHEPCHOINA,ST. ANDREWS PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,ENDEBESS,CHORLIM PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,ENDEBESS,KIPTUM PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,ENDEBESS,CHEPTENTAN PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,ENDEBESS,ENDEBESS PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,ENDEBESS,SABWANI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,ENDEBESS,KOKWO PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,ENDEBESS,TESTER BORNE PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,ENDEBESS,KIPSIBO PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,ENDEBESS,ENDEBESS ESTATE PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,MATUMBEI,MATUMBEI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,MATUMBEI,SALAMA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,MATUMBEI,CHEPTIKIT PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,MATUMBEI,TITIMET PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,MATUMBEI,BWALA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,MATUMBEI,KIMWONDO PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,MATUMBEI,CHEMKENGEN PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,MATUMBEI,NALULINGO PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,MATUMBEI,NAMUCHULA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,MATUMBEI,MUBERE PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,MATUMBEI,CHEPSALEI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,MATUMBEI,CHESITIA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,MATUMBEI,KAPKURES PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,MATUMBEI,KAIBEI DISPENSARY,IEBC registration centres page,2026-05-21
TRANS NZOIA,ENDEBESS,MATUMBEI,PASALEI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,KINYORO,PANGO PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,KINYORO,CHEPTUMBELIO PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,KINYORO,TELDET PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,KINYORO,LUANDA PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,KINYORO,KISAWAI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,KINYORO,MILEMBE PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,KINYORO,CHEPKUY PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,KINYORO,KINYORO PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,KINYORO,NAKAMI SECONDARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,KINYORO,MAKHELE PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,KINYORO,SIKULU PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,KINYORO,LUNGAI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,KINYORO,KATALEL PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,KINYORO,MANOR HOUSE AGRICULTURAL CENTRE,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,KINYORO,TUYOOKONY PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,KINYORO,SANGO PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,KINYORO,CHEPKOILEL PRIMARY SSCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,MATISI,MATISI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,MATISI,MATISI CATTLE DIP,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,MATISI,CHETOTO PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,MATISI,RAFIKI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,MATISI,TOWNHALL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,MATISI,GRASSLAND PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,MATISI,ST. JOSEPH'S BOYS SECONDARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,MATISI,TOP STATION PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,MATISI,KITALE MAIN PRISON,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,MATISI,KITALE FARM PRISON PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,TUWANI,TUWANI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,TUWANI,KALOLENI PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,TUWANI,ST. COLUMBUS PRIMARY SCHOOL,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,TUWANI,KITALE YOUTH POLYTECHNIC,IEBC registration centres page,2026-05-21
TRANS NZOIA,SABOTI,TUWANI,MUNICIPAL SOCIAL HALL,IEBC registration centres page,2026-05-21
